SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-10-2023,Single Family Residential,152 Kenilworth St,Ottawa,ON,K1Y 4A1,1110000,4,3.5,Civic Hospital,,5389,1956,,,,Sold,,,https://www.redfin.com/on/ottawa/152-Kenilworth-St-K1Y-4A1/home/148981674,OREB,1328773,Y,Y,45.3928973,-75.7308282
PAST SALE,May-9-2023,Single Family Residential,493 Tweedsmuir Ave,Ottawa,ON,K1Z 5P1,799000,3,1.5,Westboro,,5424,1944,,,,Sold,,,https://www.redfin.com/on/ottawa/493-Tweedsmuir-Ave-K1Z-5P1/home/148900067,OREB,1339766,Y,Y,45.3902351,-75.7476812
PAST SALE,May-10-2023,Single Family Residential,384 Hamilton Ave S,Ottawa,ON,K1Y 1C7,1925000,6,4.5,Civic Hospital,,6240,1930,,,,Sold,,,https://www.redfin.com/on/ottawa/384-Hamilton-Ave-S-K1Y-1C7/home/149044338,OREB,1338619,Y,Y,45.3935334,-75.7261944
PAST SALE,May-12-2023,Single Family Residential,650 Broadview Ave,Ottawa,ON,K2A 2M1,931000,3,2.0,Laurentian View,,5150,1948,,,,Sold,,,https://www.redfin.com/on/ottawa/650-Broadview-Ave-K2A-2M1/home/150050217,OREB,1338871,Y,Y,45.3813435,-75.7572256
PAST SALE,May-12-2023,Single Family Residential,297 Dovercourt Ave,Ottawa,ON,K1Z 7H4,896000,3,1.5,Westboro-hampton Park,,5814,1928,,,,Sold,,,https://www.redfin.com/on/ottawa/297-Dovercourt-Ave-K1Z-7H4/home/148888295,OREB,1319822,Y,Y,45.3850263,-75.7473759
PAST SALE,May-12-2023,Condo/Co-op,485 Richmond Rd #1004,Ottawa,ON,K2A 3W9,535000,1,1.0,Westboro,,,2017,,,516,Sold,,,https://www.redfin.com/on/ottawa/485-Richmond-Rd-K2A-3W9/unit-1004/home/174445791,OREB,1338272,Y,Y,45.3894434,-75.7607118
PAST SALE,May-14-2023,Single Family Residential,307 Currell Ave,Ottawa,ON,K1Z 7J7,879000,3,3.0,Westboro,,2601,1992,,,,Sold,,,https://www.redfin.com/on/ottawa/307-Currell-Ave-K1Z-7J7/home/148758360,OREB,1338344,Y,Y,45.3829198,-75.7466887
PAST SALE,May-15-2023,Single Family Residential,1340 Larose Ave,Ottawa,ON,K1Z 7X5,509000,3,2.0,Carlington,,4740,1960,,,,Sold,,,https://www.redfin.com/on/ottawa/1340-Larose-Ave-K1Z-7X5/home/148821285,OREB,1336348,Y,Y,45.3795353,-75.7341811
PAST SALE,May-15-2023,Condo/Co-op,150 Caroline Ave #408,Ottawa,ON,K1Y 4X8,390000,1,1.0,Wellington Village,,,2004,,,585,Sold,,,https://www.redfin.com/on/ottawa/150-Caroline-Ave-K1Y-4X8/unit-408/home/148951671,OREB,1332520,Y,Y,45.3993069,-75.7345891
PAST SALE,May-15-2023,Single Family Residential,11 Hutchison Ave,Ottawa,ON,K1Y 4A2,1120000,3,2.5,Civic Hospital,,5616,1943,,,,Sold,,,https://www.redfin.com/on/ottawa/11-Hutchison-Ave-K1Y-4A2/home/149062291,OREB,1340184,Y,Y,45.395317,-75.7212773
PAST SALE,May-15-2023,Single Family Residential,310 Dovercourt Ave,Ottawa,ON,K1Z 7H5,1261000,4,4.5,Westboro,,1964,2013,,,,Sold,,,https://www.redfin.com/on/ottawa/310-Dovercourt-Ave-K1Z-7H5/home/148982774,OREB,1340019,Y,Y,45.3845,-75.7478724
PAST SALE,May-16-2023,Single Family Residential,396 Piccadilly Ave N,Ottawa,ON,K1Y 0H4,1150000,3,3.0,Wellington Village,,5619,1937,,,,Sold,,,https://www.redfin.com/on/ottawa/396-Piccadilly-Ave-N-K1Y-0H4/home/149066056,OREB,1340962,Y,Y,45.3964165,-75.7406362
PAST SALE,May-16-2023,Condo/Co-op,575 Byron Ave #210,Ottawa,ON,K2A 1R7,685000,2,2.0,Westboro,,,2012,,,756,Sold,,,https://www.redfin.com/on/ottawa/575-Byron-Ave-K2A-1R7/unit-210/home/181593378,OREB,1338570,Y,Y,45.390127,-75.7569047
PAST SALE,May-16-2023,Single Family Residential,394 Hinton Ave S,Ottawa,ON,K1Y 1B1,840055,4,2.0,Civic Hospital,,2344,1940,,,,Sold,,,https://www.redfin.com/on/ottawa/394-Hinton-Ave-S-K1Y-1B1/home/149029483,OREB,1338890,Y,Y,45.3924304,-75.7266246
PAST SALE,May-16-2023,Condo/Co-op,98 Richmond Rd Ph 904,Ottawa,ON,K1Z 0B2,1048000,2,2.5,Westboro,,,2013,,,927,Sold,,,https://www.redfin.com/on/ottawa/98-Richmond-Rd-K1Z-0B2/unit-904/home/148756489,OREB,1336995,Y,Y,45.3962259,-75.7439186
PAST SALE,December-13-2022,Single Family Residential,248 Currell Ave,Ottawa,ON,K1Z 7J3,690000,3,1.5,Westboro,,2389,1991,,,,Sold,,,https://www.redfin.com/on/ottawa/248-Currell-Ave-K1Z-7J3/home/148812814,OREB,1316422,Y,Y,45.3834188,-75.7435498
PAST SALE,December-14-2022,Condo/Co-op,108 Richmond Rd #108,Ottawa,ON,K1Z 0B1,367000,1,0.5,Westboro,,,2016,,,417,Sold,,,https://www.redfin.com/on/ottawa/108-Richmond-Rd-K1Z-6V9/unit-108/home/170476499,OREB,1313369,Y,Y,45.3962801,-75.743983
PAST SALE,December-16-2022,Single Family Residential,327 Hamilton Ave S,Ottawa,ON,K1Y 1C4,645000,3,1.5,Civic Hospital,,3432,1932,,,,Sold,,,https://www.redfin.com/on/ottawa/327-Hamilton-Ave-S-K1Y-1C4/home/148921888,OREB,1320537,Y,Y,45.3964435,-75.7274078
PAST SALE,December-17-2022,Condo/Co-op,575 Byron Ave #510,Ottawa,ON,K2A 1R7,1925000,3,2.5,Westboro/westboro Station,,,2012,,,1783,Sold,,,https://www.redfin.com/on/ottawa/575-Byron-Ave-K2A-1R7/unit-510/home/149908224,OREB,1295276,Y,Y,45.390127,-75.7569047
PAST SALE,December-22-2022,Single Family Residential,1348 Thames St,Ottawa,ON,K1Z 7N4,534000,2,1.0,Nepean,,6500,,,,,Sold,,,https://www.redfin.com/on/ottawa/1348-Thames-St-K1Z-7N4/home/148826709,TREB,X5836198,Y,Y,45.3827297,-75.7372759
PAST SALE,December-23-2022,Single Family Residential,1258 Shillington Ave,Ottawa,ON,K1Z 8A2,455000,3,1.0,Carlington,,1920,1957,,,,Sold,,,https://www.redfin.com/on/ottawa/1258-Shillington-Ave-K1Z-8A2/home/148848029,OREB,1322937,Y,Y,45.3799487,-75.7298235
PAST SALE,December-28-2022,Condo/Co-op,360 Patricia Ave #613,Ottawa,ON,K1Z 0A8,385000,1,1.0,Westboro,,,2014,,,377,Sold,,,https://www.redfin.com/on/ottawa/360-Patricia-Ave-K1Z-0A8/unit-613/home/148755387,OREB,1318858,Y,Y,45.3964741,-75.7449689
PAST SALE,December-27-2022,Single Family Residential,483 Parkdale Ave,Ottawa,ON,K1Y 1H7,405000,3,1.0,Hintonburg,,2955,1932,,,,Sold,,,https://www.redfin.com/on/ottawa/483-Parkdale-Ave-K1Y-1H7/home/149077745,OREB,1318488,Y,Y,45.3982381,-75.72723
PAST SALE,January-1-2023,Single Family Residential,328 Dovercourt Ave Unit B,Ottawa,ON,K1Z 7H5,1200000,3,3.0,Westboro/hampton Park,,2192,2019,,,,Sold,,,https://www.redfin.com/on/ottawa/328-Dovercourt-Ave-K1Z-7H5/unit-B/home/181265787,OREB,1320028,Y,Y,45.3842996,-75.7486799
PAST SALE,January-4-2023,Condo/Co-op,38 Metropole Pvt #1601,Ottawa,ON,K1Z 1E9,1013800,2,2.0,Westboro,,,2004,,,1400,Sold,,,https://www.redfin.com/on/ottawa/38-Metropole-Pvt-K1Z-1E9/unit-1601/home/148969458,OREB,1320165,Y,Y,45.3977727,-75.7505956
PAST SALE,January-5-2023,Condo/Co-op,88 Richmond Rd #204,Ottawa,ON,K1Z 0B1,464000,1,1.5,Hampton Park,,,2014,,,466,Sold,,,https://www.redfin.com/on/ottawa/88-Richmond-Rd-K1Z-6V9/unit-204/home/183382560,OREB,1324672,Y,Y,45.3964636,-75.7435108
PAST SALE,January-6-2023,Condo/Co-op,88 Richmond Rd #902,Ottawa,ON,K1Z 0B1,1125000,2,2.5,Westboro/hampton Park,,,2014,,,1075,Sold,,,https://www.redfin.com/on/ottawa/88-Richmond-Rd-K1Z-6V9/unit-902/home/181620835,OREB,1322098,Y,Y,45.3964636,-75.7435108
PAST SALE,January-12-2023,Single Family Residential,987 Bakervale Dr,Ottawa,ON,K1Z 6N4,755000,3,3.5,Carlington,,,2013,,,,Sold,,,https://www.redfin.com/on/ottawa/987-Bakervale-Dr-K1Z-6N4/home/148933021,OREB,1323191,Y,Y,45.382754,-75.7242326
PAST SALE,January-17-2023,Single Family Residential,231 West Village Pvt,Ottawa,ON,K1Z 1E2,830000,3,2.5,Westboro,,1454,2003,,,85,Sold,,,https://www.redfin.com/on/ottawa/231-W-Village-Pvt-K1Z-1E4/home/148855169,OREB,1325833,Y,Y,45.3974827,-75.7474916
PAST SALE,January-13-2023,Single Family Residential,274 Dovercourt Ave,Ottawa,ON,K1Z 7H5,1400000,3,3.5,Westboro,,2550,2022,,,,Sold,,,https://www.redfin.com/on/ottawa/274-Dovercourt-Ave-K1Z-7H5/home/176818061,OREB,1300420,Y,Y,45.3850776,-75.7461595
PAST SALE,January-17-2023,Single Family Residential,36 Edina St,Ottawa,ON,K1Y 3N9,1075000,4,2.5,Island Park,,,1945,,,,Sold,,,https://www.redfin.com/on/ottawa/36-Edina-St-K1Y-3N9/home/149093500,OREB,1324343,Y,Y,45.3909014,-75.7349226
PAST SALE,January-20-2023,Single Family Residential,1205 Dorchester Ave,Ottawa,ON,K1Z 8E3,645000,3,1.5,Carlington,,3999,1954,,,,Sold,,,https://www.redfin.com/on/ottawa/1205-Dorchester-Ave-K1Z-8E3/home/148885086,OREB,1325654,Y,Y,45.3794368,-75.7263629
PAST SALE,January-20-2023,Single Family Residential,311 Island Park Dr,Ottawa,ON,K1Y 0A6,780000,3,1.5,Ottawa West,,8137,1953,,,,Sold,,,https://www.redfin.com/on/ottawa/311-Island-Park-Dr-K1Y-0A6/home/148974187,OREB,1322156,Y,Y,45.3984791,-75.7446765
PAST SALE,January-27-2023,Condo/Co-op,101 Richmond Rd #406,Ottawa,ON,K1Z 0A6,590000,2,2.0,Westboro,,,2011,,,715,Sold,,,https://www.redfin.com/on/ottawa/101-Richmond-Rd-K1Z-0A6/unit-406/home/148932672,OREB,1315385,Y,Y,45.396656,-75.7440303
PAST SALE,January-24-2023,Condo/Co-op,535 Hilson Ave #2,Ottawa,ON,K1Z 6C9,780000,3,2.5,Westboro,,,1984,,,279,Sold,,,https://www.redfin.com/on/ottawa/535-Hilson-Ave-K1Z-6C9/unit-2/home/148928489,OREB,1319573,Y,Y,45.3904574,-75.7415883
PAST SALE,January-28-2023,Single Family Residential,295 Beechgrove Ave,Ottawa,ON,K1Z 6R4,655500,4,1.5,Westboro Village,,,1968,,,84,Sold,,,https://www.redfin.com/on/ottawa/295-Beechgrove-Ave-K1Z-6R4/home/148919061,OREB,1324394,Y,Y,45.3984546,-75.7556236
PAST SALE,February-4-2023,Vacant Land,584 Mansfield Ave,Ottawa,ON,K2A 2T2,811000,,,Mckellar Park,,4965,,,,,Sold,,,https://www.redfin.com/on/ottawa/584-Mansfield-Ave-K2A-2T2/home/150083864,OREB,1326487,Y,Y,45.3823254,-75.7621088
PAST SALE,January-29-2023,Single Family Residential,455 Dovercourt Ave,Ottawa,ON,K2A 0T5,750000,3,1.5,Laurentianview,,4595,1950,,,,Sold,,,https://www.redfin.com/on/ottawa/455-Dovercourt-Ave-K2A-0T5/home/150071777,OREB,1326522,Y,Y,45.3823615,-75.7555784
PAST SALE,February-5-2023,Multi-Family (2-4 Unit),657 Golden Ave,Ottawa,ON,K2A 2G3,1310000,8,,Mckellar Park,,5661,1960,,,,Sold,,,https://www.redfin.com/on/ottawa/657-Golden-Ave-K2A-2G3/home/149971455,OREB,1327853,Y,Y,45.3821565,-75.7536198
PAST SALE,February-5-2023,Single Family Residential,583 Mansfield Ave,Ottawa,ON,K2A 2T1,815000,4,1.0,Highland Park,,5000,1946,,,,Sold,,,https://www.redfin.com/on/ottawa/583-Mansfield-Ave-K2A-2T1/home/149998902,OREB,1322757,Y,Y,45.3824497,-75.7616606
PAST SALE,February-22-2023,Single Family Residential,29 Iona St,Ottawa,ON,K1Y 3L6,890000,3,1.0,Wellington Village,,5000,1940,,,,Sold,,,https://www.redfin.com/on/ottawa/29-Iona-St-K1Y-3L6/home/149050840,OREB,1329764,Y,Y,45.39504,-75.7329455
PAST SALE,February-15-2023,Single Family Residential,1403 Lepage Ave,Ottawa,ON,K1Z 8M8,437000,4,1.5,Carlington,,3117,1973,,,,Sold,,,https://www.redfin.com/on/ottawa/1403-Lepage-Ave-K1Z-8M8/home/148911011,OREB,1323930,Y,Y,45.3767697,-75.735376
PAST SALE,February-16-2023,Multi-Family (2-4 Unit),980 Admiral Ave,Ottawa,ON,K1Z 6L9,800000,6,,Carlington,,4988,1964,,,,Sold,,,https://www.redfin.com/on/ottawa/980-Admiral-Ave-K1Z-6L9/home/148844470,OREB,1321818,Y,Y,45.38113,-75.7281466
PAST SALE,February-17-2023,Single Family Residential,300 Lanark Ave,Ottawa,ON,K1Z 6R5,899000,3,2.5,Westboro,,4104,1989,,,,Sold,,,https://www.redfin.com/on/ottawa/300-Lanark-Ave-K1Z-6R5/home/148824990,OREB,1327767,Y,Y,45.3972525,-75.7551569
PAST SALE,February-21-2023,Condo/Co-op,575 Byron Ave #407,Ottawa,ON,K2A 4R7,410000,1,1.0,Westboro,,,2012,,,417,Sold,,,https://www.redfin.com/on/ottawa/575-Byron-Ave-K2A-1R7/unit-407/home/149900849,OREB,1325974,Y,Y,45.390127,-75.7569047
PAST SALE,February-23-2023,Single Family Residential,379 Huron Ave S,Ottawa,ON,K1Y 0W9,1010000,4,1.5,Civic Hospital,,3738,1940,,,,Sold,,,https://www.redfin.com/on/ottawa/379-Huron-Ave-S-K1Y-0W9/home/149021299,OREB,1327225,Y,Y,45.3930922,-75.7288248
PAST SALE,February-27-2023,Condo/Co-op,1160 Shillington Ave #5,Ottawa,ON,K1Z 7Z4,500000,3,1.5,Carlington,,,1981,,,472,Sold,,,https://www.redfin.com/on/ottawa/1160-Shillington-Ave-K1Z-7Z4/unit-5/home/148770555,OREB,1330419,Y,Y,45.3817054,-75.7258996
PAST SALE,February-28-2023,Condo/Co-op,420 Berkley Ave #608,Ottawa,ON,K2A 4H5,868000,2,2.0,Westboro,,,2006,,,877,Sold,,,https://www.redfin.com/on/ottawa/420-Berkley-Ave-K2A-4H5/unit-608/home/149918921,OREB,1327102,Y,Y,45.3902534,-75.7581067
PAST SALE,March-2-2023,Single Family Residential,422 Byron Ave,Ottawa,ON,K1Z 6Z4,2469600,4,3.5,Westboro,,5000,2019,,,,Sold,,,https://www.redfin.com/on/ottawa/422-Byron-Ave-K1Z-6Z4/home/148897005,OREB,1328940,Y,Y,45.391726,-75.7502118
PAST SALE,March-2-2023,Single Family Residential,1010 Panet St,Ottawa,ON,K1Z 6E9,620000,3,2.0,Carlington,,3921,1960,,,,Sold,,,https://www.redfin.com/on/ottawa/1010-Panet-St-K1Z-6E9/home/148755193,OREB,1318533,Y,Y,45.3784085,-75.7324022
PAST SALE,March-6-2023,Condo/Co-op,38 Metropole Pvt #704,Ottawa,ON,K1Z 1E9,530000,1,1.5,Westboro,,,2004,,,858,Sold,,,https://www.redfin.com/on/ottawa/38-Metropole-Pvt-K1Z-1E9/unit-704/home/148970026,OREB,1330064,Y,Y,45.3977727,-75.7505956
PAST SALE,March-6-2023,Condo/Co-op,1422 Wellington St #209,Ottawa,ON,K1Y 0X7,690000,2,2.0,Wellington Village,,,2008,,,866,Sold,,,https://www.redfin.com/on/ottawa/1422-Wellington-St-W-K1Y-0X7/unit-209/home/149118960,OREB,1330217,Y,Y,45.3977385,-75.7405567
PAST SALE,March-7-2023,Single Family Residential,314 Westhill Ave,Ottawa,ON,K1Z 7H6,1300000,4,3.5,Westboro,,2475,2020,,,,Sold,,,https://www.redfin.com/on/ottawa/314-Westhill-Ave-K1Z-7H6/home/148902819,OREB,1325509,Y,Y,45.3837582,-75.7476481
PAST SALE,March-8-2023,Single Family Residential,716 Golden Ave,Ottawa,ON,K2A 2G4,1810000,4,3.5,Highland Park,,5922,1975,,,,Sold,,,https://www.redfin.com/on/ottawa/716-Golden-Ave-K2A-2G4/home/150064593,OREB,1331263,Y,Y,45.3800189,-75.7527695
PAST SALE,March-9-2023,Single Family Residential,719 Island Park Dr,Ottawa,ON,K1Y 0B8,1285000,3,3.0,Island Park/civic Hospital,,4994,1930,,,,Sold,,,https://www.redfin.com/on/ottawa/719-Island-Park-Dr-K1Y-0B8/home/149069671,OREB,1331059,Y,Y,45.3911208,-75.729527
PAST SALE,March-14-2023,Single Family Residential,978 Admiral Ave,Ottawa,ON,K1Z 6L9,565000,2,2.0,Carlington,,2500,1922,,,,Sold,,,https://www.redfin.com/on/ottawa/978-Admiral-Ave-K1Z-6L9/home/148897697,OREB,1326862,Y,Y,45.3813418,-75.7283394
PAST SALE,March-15-2023,Single Family Residential,581 Highland Ave,Ottawa,ON,K2A 2J9,1166000,4,3.0,Mckellar/highland,,4900,1922,,,,Sold,,,https://www.redfin.com/on/ottawa/581-Highland-Ave-K2A-2J9/home/150067766,OREB,1314218,Y,Y,45.3841527,-75.7569684
PAST SALE,March-16-2023,Multi-Family (2-4 Unit),541 Evered Ave,Ottawa,ON,K1Z 5K9,1180000,7,,Westboro,,5254,1958,,,,Sold,,,https://www.redfin.com/on/ottawa/541-Evered-Ave-K1Z-5K9/home/148799321,OREB,1330403,Y,Y,45.3879664,-75.7487683
PAST SALE,March-17-2023,Single Family Residential,375 Hinton Ave S,Ottawa,ON,K1Y 1A7,985000,3,1.5,Civic Hospital,,4104,1936,,,,Sold,,,https://www.redfin.com/on/ottawa/375-Hinton-Ave-S-K1Y-1A7/home/149133821,OREB,1323990,Y,Y,45.3940097,-75.7270671
PAST SALE,March-16-2023,Condo/Co-op,108 Richmond Rd #409,Ottawa,ON,K1Z 0B1,453000,1,1.5,Westboro,,,2016,,,471,Sold,,,https://www.redfin.com/on/ottawa/108-Richmond-Rd-K1Z-6V9/unit-409/home/148871632,OREB,1331681,Y,Y,45.3962801,-75.743983
PAST SALE,March-17-2023,Single Family Residential,1265 Summerville Ave,Ottawa,ON,K1Z 8G6,549000,3,1.0,Carlington,,6750,1955,,,,Sold,,,https://www.redfin.com/on/ottawa/1265-Summerville-Ave-K1Z-8G6/home/148917042,OREB,1331175,Y,Y,45.3776404,-75.728136
PAST SALE,March-18-2023,Single Family Residential,298 Atlantis Ave,Ottawa,ON,K2A 1X6,1340000,3,3.5,Westboro Beach,,2500,2022,,,,Sold,,,https://www.redfin.com/on/ottawa/298-Atlantis-Ave-K2A-1X6/home/178313561,OREB,1331124,Y,Y,45.3948407,-75.758121
PAST SALE,March-24-2023,Condo/Co-op,360 Patricia Ave #609,Ottawa,ON,K1Z 0A8,405000,1,1.0,Westboro,,,2014,,,407,Sold,,,https://www.redfin.com/on/ottawa/360-Patricia-Ave-K1Z-0A8/unit-609/home/181620575,OREB,1321064,Y,Y,45.3964741,-75.7449689
PAST SALE,March-21-2023,Single Family Residential,1347 Dorchester Ave,Ottawa,ON,K1Z 8E8,628500,3,2.0,Carlington,,5076,1957,,,,Sold,,,https://www.redfin.com/on/ottawa/1347-Dorchester-Ave-K1Z-8E8/home/148896286,OREB,1332399,Y,Y,45.376834,-75.7323751
PAST SALE,March-24-2023,Single Family Residential,437 Holland Ave,Ottawa,ON,K1Y 0Z3,750000,4,2.0,Civic Hospital,,2757,1935,,,,Sold,,,https://www.redfin.com/on/ottawa/437-Holland-Ave-K1Y-0Z3/home/149098493,OREB,1324695,Y,Y,45.3915384,-75.7267487
PAST SALE,March-28-2023,Condo/Co-op,1422 Wellington St W #409,Ottawa,ON,K1Y 0X7,705000,2,2.0,Wellington West,,,2008,,,814,Sold,,,https://www.redfin.com/on/ottawa/1422-Wellington-St-W-K1Y-0X7/unit-409/home/149118945,OREB,1332058,Y,Y,45.3977385,-75.7405567
PAST SALE,March-28-2023,Single Family Residential,967 Sheridan Ave,Ottawa,ON,K1Z 6M4,655000,3,1.0,Carlington,,5000,1955,,,,Sold,,,https://www.redfin.com/on/ottawa/967-Sheridan-Ave-K1Z-6M4/home/148802181,OREB,1333618,Y,Y,45.3823954,-75.7263529
PAST SALE,March-28-2023,Single Family Residential,1165 Emperor Ave,Ottawa,ON,K1Z 8C3,749000,3,2.5,Carlington,,3129,,,,,Sold,,,https://www.redfin.com/on/ottawa/1165-Emperor-Ave-K1Z-8C3/home/148870663,OREB,1333147,Y,Y,45.3807786,-75.7252766
PAST SALE,March-29-2023,Single Family Residential,108 Tay St,Ottawa,ON,K2A 4H3,1050000,2,2.5,Westboro,,898,2006,,,5,Sold,,,https://www.redfin.com/on/ottawa/108-Tay-St-K2A-4H3/home/150065314,OREB,1330693,Y,Y,45.390683,-75.7588815
PAST SALE,March-31-2023,Single Family Residential,472 Cole Ave,Ottawa,ON,K2A 2A9,1275000,4,2.0,Highland Park/westboro,,,1940,,,,Sold,,,https://www.redfin.com/on/ottawa/472-Cole-Ave-K2A-2B1/home/150018474,OREB,1322288,Y,Y,45.3882205,-75.7567476
PAST SALE,March-31-2023,Single Family Residential,505 Dawson Ave,Ottawa,ON,K1Z 5V6,701000,2,1.0,Westboro/hampton Park,,6833,,,,,Sold,,,https://www.redfin.com/on/ottawa/505-Dawson-Ave-K1Z-5V6/home/148810091,OREB,1327521,Y,Y,45.390766,-75.7444533
PAST SALE,April-1-2023,Single Family Residential,234 Churchill Ave N,Ottawa,ON,K1Z 5B2,955000,3,2.5,Westboro Beach,,2505,1991,,,,Sold,,,https://www.redfin.com/on/ottawa/234-Churchill-Ave-N-K1Z-5B2/home/148925371,OREB,1335193,Y,Y,45.3973323,-75.7574833
PAST SALE,April-1-2023,Single Family Residential,536 Hillcrest Ave,Ottawa,ON,K2A 2M9,1437500,4,2.5,Mckellar Park,,5150,1953,,,,Sold,,,https://www.redfin.com/on/ottawa/536-Hillcrest-Ave-K2A-2M9/home/150078294,OREB,1332307,Y,Y,45.3847466,-75.7602106
PAST SALE,June-6-2023,Condo/Co-op,1674 Locksley Lane,Ottawa,ON,K1J 1B6,369000,2,1.5,Beacon Hill North,,,1995,,,486,Sold,,,https://www.redfin.com/on/ottawa/1674-Locksley-Lane-K1J-1B6/home/150664231,OREB,1342005,Y,Y,45.4498102,-75.5971811
PAST SALE,June-6-2023,Condo/Co-op,4327 Stella Cres,Ottawa,ON,K1J 8T8,420008,3,1.5,St.laurent,,,1978,,,370,Sold,,,https://www.redfin.com/on/ottawa/4327-Stella-Cres-K1J-8T8/home/150798500,OREB,1343925,Y,Y,45.43037,-75.63741
PAST SALE,June-6-2023,Condo/Co-op,959 North River Rd #309,Ottawa,ON,K1K 3V3,448000,2,2.0,Overbrook,,,1987,,,783,Sold,,,https://www.redfin.com/on/ottawa/959-N-River-Rd-K1K-3V3/unit-309/home/149692734,OREB,1327090,Y,Y,45.4274162,-75.6671009
PAST SALE,June-6-2023,Condo/Co-op,158A Mcarthur Ave #801,Ottawa,ON,K1L 7E7,239900,1,1.0,Chateau Vanier,,,1971,,,508,Sold,,,https://www.redfin.com/on/ottawa/158-A-McArthur-Ave-K1L-8E7/unit-801/home/149455128,OREB,1337884,Y,Y,45.4306718,-75.6632249
PAST SALE,June-7-2023,Single Family Residential,18 Delong Dr,Ottawa,ON,K1J 7E6,1030000,3,2.0,Rothwell Heights,,20326,1960,,,,Sold,,,https://www.redfin.com/on/ottawa/18-Delong-Dr-K1J-7E6/home/150609022,OREB,1345081,Y,Y,45.4548735,-75.6087388
PAST SALE,June-6-2023,Condo/Co-op,1599 Lassiter Terr #616,Ottawa,ON,K1J 8R6,295000,2,1.0,Beaconhill,,,1977,,,786,Sold,,,https://www.redfin.com/on/ottawa/1599-Lassiter-Terr-K1J-8R6/unit-616/home/150505281,OREB,1342267,Y,Y,45.4506767,-75.5981028
PAST SALE,June-8-2023,Condo/Co-op,1607 Locksley Lane,Ottawa,ON,K1J 1B6,399900,,1.5,Beaconwood,,,1995,,,446,Sold,,,https://www.redfin.com/on/ottawa/1607-Locksley-Lane-K1J-1B6/home/150462597,OREB,1343031,Y,Y,45.4506576,-75.5966883
PAST SALE,June-8-2023,Single Family Residential,26 Gannet St,Ottawa,ON,K1K 4T8,898500,2,3.0,Carson Meadows,,4187,2002,,,,Sold,,,https://www.redfin.com/on/ottawa/26-Gannet-St-K1K-4T8/home/149643841,OREB,1336038,Y,Y,45.437823,-75.6330146
PAST SALE,June-8-2023,Condo/Co-op,2044 Arrowsmith Dr Unit 403A,Ottawa,ON,K1J 7V8,194900,1,1.0,Beacon Hill South,,,1971,,,348,Sold,,,https://www.redfin.com/on/ottawa/2044-Arrowsmith-Dr-K1J-8V9/unit-403A/home/150653281,OREB,1344434,Y,Y,45.4378789,-75.5965007
PAST SALE,June-8-2023,Single Family Residential,297 Montfort St,Ottawa,ON,K1L 5N7,435000,3,2.5,Vanier,,3135,1972,,,,Sold,,,https://www.redfin.com/on/ottawa/297-Montfort-St-K1L-5N7/home/149484738,OREB,1338173,Y,Y,45.4391056,-75.6599477
PAST SALE,June-9-2023,Condo/Co-op,2041 Arrowsmith Dr Unit 201B,Ottawa,ON,K1J 7V7,260000,2,1.0,Beacon Hill South,,,1971,,,452,Sold,,,https://www.redfin.com/on/ottawa/2041-Arrowsmith-Dr-K1J-7V7/unit-201B/home/150449172,OREB,1331807,Y,Y,45.4385597,-75.5970144
PAST SALE,June-9-2023,Condo/Co-op,200 Lafontaine Ave #802,Ottawa,ON,K1L 8K8,307500,2,2.0,Quartier Vanier,,,1986,,,634,Sold,,,https://www.redfin.com/on/ottawa/200-Lafontaine-Ave-K1L-6B3/unit-802/home/149429359,OREB,1342436,Y,Y,45.4378267,-75.6562376
PAST SALE,June-9-2023,Single Family Residential,10 Cedar Rd,Gloucester,ON,K1J 6L4,1700000,4,1.5,Rothwell Heights,,59071,1963,,,,Sold,,,https://www.redfin.com/on/ottawa/10-Cedar-Rd-K1J-6L4/home/150655286,OREB,1344035,Y,Y,45.4479451,-75.6067188
PAST SALE,June-9-2023,Single Family Residential,336 Boudreau St,Ottawa,ON,K1L 0A7,630000,3,2.5,Vanier,,1400,2009,,,,Sold,,,https://www.redfin.com/on/ottawa/336-Boudreau-St-K1L-0A7/home/149644539,OREB,1337222,Y,Y,45.4416319,-75.6574247
PAST SALE,June-11-2023,Condo/Co-op,460 Leboutillier Ave,Ottawa,ON,K1K 2V7,463500,,2.5,Carson Meadows,,,2013,,,277,Sold,,,https://www.redfin.com/on/ottawa/460-LeBoutillier-Ave-K1K-1V1/home/149314304,OREB,1337376,Y,Y,45.4435435,-75.6342895
PAST SALE,June-11-2023,Single Family Residential,396 Apple Tree Lane,Ottawa,ON,K1K 2R5,750000,4,2.0,Manor Park Hill,,6160,1959,,,,Sold,,,https://www.redfin.com/on/ottawa/396-Apple-Tree-Lane-K1K-2R5/home/149634218,OREB,1337647,Y,Y,45.4482234,-75.6491425
